WEEK_DATA
n070w16

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (1,1) (0,0) (0,0) (1,1) (1,1)
Early Nurse (2,4) (2,4) (2,2) (2,3) (2,3) (2,2) (2,2)
Early Caretaker (3,7) (4,7) (5,7) (5,7) (3,6) (1,4) (2,3)
Early Trainee (2,3) (2,2) (1,2) (1,2) (1,1) (1,2) (1,1)
Day HeadNurse (0,0) (1,1) (0,0) (1,1) (1,1) (1,1) (0,0)
Day Nurse (1,2) (1,2) (2,4) (3,3) (2,3) (1,1) (1,2)
Day Caretaker (4,7) (5,6) (3,5) (4,8) (5,7) (1,2) (2,3)
Day Trainee (1,2) (2,2) (1,1) (1,2) (0,0) (0,0) (1,1)
Late HeadNurse (1,1) (1,1) (1,1) (0,0) (0,0) (1,1) (1,1)
Late Nurse (3,5) (2,3) (2,4) (3,3) (2,4) (2,2) (1,2)
Late Caretaker (3,5) (2,6) (1,5) (5,6) (4,7) (1,2) (2,3)
Late Trainee (1,1) (2,2) (1,2) (2,3) (1,1) (0,0) (1,2)
Night HeadNurse (0,0) (1,1) (0,0) (0,0) (1,1) (0,0) (1,1)
Night Nurse (1,2) (1,3) (3,3) (2,4) (2,3) (1,1) (2,3)
Night Caretaker (4,7) (3,6) (5,6) (4,6) (5,6) (2,2) (1,2)
Night Trainee (1,1) (2,2) (1,1) (2,2) (0,1) (0,1) (0,0)

SHIFT_OFF_REQUESTS = 19
CT_41 Any Mon 
NU_10 Night Wed 
CT_44 Early Thu 
NU_26 Any Thu 
TR_67 Early Thu 
CT_55 Any Fri 
CT_58 Day Fri 
NU_32 Night Fri 
TR_63 Late Fri 
CT_44 Late Sat 
NU_12 Day Sat 
NU_15 Night Sat 
NU_21 Any Sat 
CT_41 Any Sun 
CT_52 Night Sun 
NU_19 Late Sun 
NU_22 Day Sun 
NU_24 Night Sun 
NU_29 Night Sun 
