WEEK_DATA
n035w16

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0)
Early Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Early Caretaker (3,4) (3,4) (1,3) (1,3) (0,3) (1,2) (0,0)
Early Trainee (0,0) (0,0) (1,2) (1,1) (0,0) (1,1) (1,1)
Day HeadNurse (0,0) (0,0) (0,0) (1,1) (0,0) (1,1) (1,1)
Day Nurse (1,1) (1,1) (1,2) (1,2) (1,1) (1,1) (1,1)
Day Caretaker (1,2) (2,4) (1,2) (2,2) (2,2) (1,1) (0,1)
Day Trainee (1,2) (0,0) (1,2) (1,2) (1,2) (1,1) (0,0)
Late HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Late Nurse (1,2) (1,2) (1,1) (1,1) (1,1) (1,1) (1,1)
Late Caretaker (2,3) (3,4) (2,2) (2,4) (2,2) (1,1) (1,2)
Late Trainee (0,0) (1,1) (1,2) (0,0) (1,1) (0,0) (0,1)
Night HeadNurse (1,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Night Nurse (1,1) (1,1) (1,1) (1,1) (1,2) (1,1) (1,1)
Night Caretaker (2,4) (2,3) (1,2) (3,3) (2,3) (0,1) (0,2)
Night Trainee (1,1) (1,1) (1,1) (1,2) (1,1) (0,0) (0,0)

SHIFT_OFF_REQUESTS = 18
CT_23 Early Mon 
HN_1 Day Mon 
CT_26 Any Tue 
HN_5 Late Tue 
CT_26 Any Wed 
HN_3 Any Wed 
TR_32 Any Wed 
CT_23 Late Thu 
HN_5 Any Thu 
TR_30 Any Thu 
CT_20 Any Fri 
HN_3 Any Fri 
CT_20 Day Sat 
CT_20 Early Sat 
CT_27 Night Sat 
TR_29 Day Sat 
CT_17 Any Sun 
CT_26 Day Sun 
