WEEK_DATA
n035w16

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0)
Early Nurse (1,2) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Early Caretaker (2,4) (1,2) (2,3) (1,2) (2,3) (0,0) (1,2)
Early Trainee (1,1) (1,1) (1,1) (0,0) (0,0) (1,1) (1,1)
Day HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Day Nurse (1,2) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Day Caretaker (2,4) (1,3) (1,3) (2,4) (2,2) (1,2) (0,2)
Day Trainee (1,1) (0,0) (1,2) (1,1) (1,1) (1,1) (1,1)
Late HeadNurse (1,1) (0,0) (0,0) (0,0) (1,1) (1,1) (1,1)
Late Nurse (1,2) (1,2) (1,1) (1,1) (1,1) (1,1) (1,1)
Late Caretaker (1,3) (2,4) (2,4) (1,3) (2,3) (0,0) (1,1)
Late Trainee (1,1) (0,0) (1,1) (1,1) (0,0) (0,1) (0,0)
Night HeadNurse (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) (0,0)
Night Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Night Caretaker (1,2) (1,2) (3,3) (2,3) (2,3) (1,2) (1,1)
Night Trainee (0,1) (1,1) (0,0) (1,1) (1,2) (0,1) (0,1)

SHIFT_OFF_REQUESTS = 19
CT_19 Any Tue 
CT_17 Any Wed 
CT_18 Any Wed 
CT_25 Early Wed 
CT_27 Night Wed 
NU_11 Late Wed 
NU_16 Any Wed 
TR_31 Night Wed 
CT_26 Late Thu 
HN_2 Any Thu 
NU_10 Any Thu 
NU_14 Any Thu 
HN_2 Late Fri 
TR_30 Night Fri 
HN_4 Night Sat 
NU_11 Late Sat 
CT_21 Any Sun 
CT_26 Late Sun 
CT_27 Night Sun 
