WEEK_DATA
n035w16

REQUIREMENTS
Early HeadNurse (1,1) (0,0) (0,0) (0,0) (0,0) (0,0) (1,1)
Early Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Early Caretaker (2,3) (2,4) (2,5) (2,3) (2,3) (1,1) (0,0)
Early Trainee (0,0) (1,2) (1,2) (1,1) (0,0) (1,1) (0,1)
Day HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (1,1)
Day Nurse (1,1) (1,1) (1,1) (1,1) (1,2) (1,1) (1,1)
Day Caretaker (1,3) (1,3) (0,2) (2,3) (2,3) (0,1) (1,1)
Day Trainee (1,2) (0,0) (1,1) (1,1) (1,1) (0,0) (1,1)
Late HeadNurse (1,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Late Nurse (1,1) (1,1) (1,2) (1,2) (1,1) (1,1) (1,1)
Late Caretaker (1,2) (2,3) (3,5) (2,4) (1,3) (0,0) (1,1)
Late Trainee (1,2) (0,0) (1,1) (0,0) (0,0) (1,1) (1,1)
Night HeadNurse (0,0) (0,0) (0,0) (0,0) (1,1) (1,1) (0,0)
Night Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Night Caretaker (2,2) (1,3) (2,3) (2,4) (2,3) (1,2) (1,1)
Night Trainee (0,0) (0,0) (1,2) (1,2) (0,1) (0,1) (1,1)

SHIFT_OFF_REQUESTS = 18
CT_20 Any Mon 
TR_32 Any Mon 
CT_24 Any Tue 
NU_16 Any Wed 
NU_7 Any Wed 
CT_28 Any Thu 
HN_2 Late Thu 
NU_8 Any Thu 
CT_20 Any Fri 
CT_21 Any Fri 
CT_26 Day Fri 
NU_6 Late Fri 
NU_7 Any Fri 
CT_22 Night Sat 
HN_5 Any Sat 
NU_14 Any Sat 
NU_8 Any Sat 
HN_2 Night Sun 
