WEEK_DATA
n100w32

REQUIREMENTS
Early HeadNurse (0,0) (1,1) (1,2) (0,0) (0,1) (0,1) (1,1)
Early Nurse (2,2) (2,2) (2,2) (1,3) (2,2) (1,1) (1,1)
Early Caretaker (4,8) (3,6) (5,7) (3,7) (5,8) (2,2) (2,3)
Early Trainee (2,2) (2,2) (2,3) (2,3) (1,2) (1,1) (1,1)
Day HeadNurse (1,1) (0,0) (0,1) (0,0) (1,1) (0,1) (1,1)
Day Nurse (1,3) (1,1) (2,2) (1,2) (2,2) (1,2) (1,2)
Day Caretaker (3,5) (5,7) (5,7) (4,7) (5,7) (2,4) (3,4)
Day Trainee (2,3) (1,2) (2,3) (2,4) (1,2) (1,1) (1,2)
Late HeadNurse (1,1) (0,1) (1,1) (1,1) (0,1) (1,1) (1,1)
Late Nurse (2,2) (1,2) (1,1) (2,2) (1,2) (1,1) (1,1)
Late Caretaker (4,7) (6,8) (4,7) (4,6) (3,7) (2,4) (1,2)
Late Trainee (2,4) (1,2) (2,3) (2,4) (2,2) (1,1) (0,0)
Night HeadNurse (1,2) (0,0) (0,0) (1,1) (0,0) (1,1) (1,1)
Night Nurse (2,3) (2,2) (1,1) (1,2) (2,2) (1,1) (1,2)
Night Caretaker (3,6) (3,6) (3,5) (5,7) (6,7) (2,4) (2,3)
Night Trainee (2,3) (1,2) (2,3) (1,3) (1,2) (1,2) (1,2)

SHIFT_OFF_REQUESTS = 18
CT_47 Night Tue 
TR_94 Late Tue 
CT_61 Day Wed 
CT_74 Any Wed 
HN_14 Any Wed 
TR_87 Any Wed 
TR_91 Any Wed 
HN_11 Night Thu 
HN_15 Any Thu 
TR_83 Late Thu 
CT_43 Night Fri 
CT_74 Night Fri 
HN_9 Late Fri 
NU_33 Late Fri 
CT_35 Any Sat 
CT_48 Day Sat 
NU_33 Any Sat 
CT_58 Night Sun 
