WEEK_DATA
n035w32

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (1,1)
Early Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Early Caretaker (2,2) (2,4) (1,2) (2,2) (2,3) (1,2) (0,2)
Early Trainee (1,1) (1,1) (1,2) (1,1) (0,0) (0,0) (0,1)
Day HeadNurse (0,0) (0,0) (0,0) (1,1) (1,1) (0,0) (0,0)
Day Nurse (1,1) (1,1) (1,1) (1,1) (1,2) (1,1) (1,1)
Day Caretaker (1,3) (2,2) (2,3) (2,4) (1,2) (1,2) (1,2)
Day Trainee (0,1) (0,0) (1,2) (1,2) (1,1) (0,0) (1,1)
Late HeadNurse (1,1) (1,1) (0,0) (0,0) (1,1) (1,1) (1,1)
Late Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,2) (1,1)
Late Caretaker (1,2) (2,3) (2,3) (2,2) (1,2) (1,2) (1,1)
Late Trainee (1,1) (0,0) (0,0) (1,2) (0,1) (1,1) (0,0)
Night HeadNurse (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (1,1)
Night Nurse (1,1) (1,1) (1,2) (1,1) (1,1) (1,1) (1,1)
Night Caretaker (3,3) (1,4) (2,2) (2,2) (1,2) (1,2) (0,0)
Night Trainee (0,1) (1,1) (0,0) (1,1) (1,1) (0,0) (1,1)

SHIFT_OFF_REQUESTS = 16
NU_8 Any Mon 
TR_30 Any Mon 
CT_23 Any Tue 
NU_14 Any Tue 
TR_31 Any Tue 
CT_18 Day Wed 
CT_28 Any Wed 
HN_2 Any Wed 
NU_11 Day Thu 
CT_27 Any Fri 
HN_3 Any Fri 
NU_11 Any Fri 
HN_4 Early Sat 
TR_31 Day Sat 
TR_33 Any Sat 
CT_20 Night Sun 
