WEEK_DATA
n100w16

REQUIREMENTS
Early HeadNurse (1,1) (1,1) (1,1) (0,0) (1,1) (0,0) (1,1)
Early Nurse (1,1) (2,3) (1,2) (2,2) (3,3) (1,2) (1,1)
Early Caretaker (3,7) (4,8) (5,7) (6,8) (5,8) (1,2) (3,4)
Early Trainee (3,3) (1,2) (2,3) (2,3) (2,2) (1,1) (0,1)
Day HeadNurse (0,0) (1,2) (1,1) (1,1) (0,0) (0,0) (1,1)
Day Nurse (1,3) (2,2) (1,3) (2,2) (1,3) (1,1) (1,2)
Day Caretaker (2,7) (5,7) (5,7) (5,6) (4,6) (2,3) (2,3)
Day Trainee (1,3) (1,2) (2,4) (2,2) (1,2) (1,2) (1,2)
Late HeadNurse (1,1) (0,0) (1,1) (1,2) (1,2) (1,1) (1,1)
Late Nurse (1,2) (2,4) (1,2) (2,3) (1,1) (1,1) (1,1)
Late Caretaker (4,8) (4,6) (5,8) (3,6) (5,9) (1,4) (2,2)
Late Trainee (2,3) (3,4) (2,3) (2,4) (2,2) (0,1) (1,2)
Night HeadNurse (0,0) (1,2) (0,0) (1,2) (0,1) (1,1) (0,0)
Night Nurse (1,2) (2,4) (2,2) (2,2) (2,4) (1,1) (1,2)
Night Caretaker (5,7) (4,7) (4,6) (5,7) (4,7) (3,4) (2,4)
Night Trainee (1,2) (1,2) (2,4) (2,4) (2,3) (1,2) (1,1)

SHIFT_OFF_REQUESTS = 16
TR_98 Any Mon 
CT_41 Any Tue 
NU_22 Any Tue 
TR_94 Early Tue 
CT_45 Early Wed 
CT_71 Any Wed 
CT_72 Any Thu 
TR_89 Any Thu 
CT_36 Any Fri 
CT_43 Any Fri 
CT_62 Any Sat 
HN_14 Any Sat 
TR_92 Any Sat 
CT_58 Day Sun 
HN_10 Any Sun 
NU_23 Late Sun 
