WEEK_DATA
n100w16

REQUIREMENTS
Early HeadNurse (0,1) (1,1) (1,2) (1,1) (1,2) (0,0) (1,1)
Early Nurse (2,3) (2,3) (2,3) (2,2) (2,3) (1,2) (1,1)
Early Caretaker (5,7) (4,7) (7,8) (5,8) (6,8) (2,3) (2,3)
Early Trainee (2,2) (2,2) (1,2) (1,2) (2,2) (1,2) (1,2)
Day HeadNurse (1,1) (0,0) (1,2) (1,1) (1,2) (0,1) (1,1)
Day Nurse (1,3) (2,4) (1,2) (2,3) (1,3) (1,1) (1,1)
Day Caretaker (4,7) (3,6) (4,7) (4,7) (6,9) (3,3) (1,2)
Day Trainee (2,4) (1,2) (1,3) (2,3) (2,4) (1,1) (0,1)
Late HeadNurse (0,1) (0,0) (1,1) (1,2) (1,2) (1,1) (1,1)
Late Nurse (1,3) (2,2) (2,2) (1,3) (2,3) (1,1) (1,1)
Late Caretaker (4,7) (4,6) (3,8) (4,8) (4,7) (2,4) (2,3)
Late Trainee (1,2) (2,3) (2,4) (2,3) (2,4) (1,1) (0,1)
Night HeadNurse (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0)
Night Nurse (1,2) (1,2) (2,2) (2,3) (2,3) (1,1) (1,1)
Night Caretaker (5,6) (5,7) (5,7) (5,7) (3,8) (1,4) (3,3)
Night Trainee (1,2) (2,3) (2,4) (2,3) (3,3) (1,2) (1,2)

SHIFT_OFF_REQUESTS = 16
CT_68 Any Mon 
CT_46 Any Tue 
HN_1 Night Tue 
HN_5 Any Tue 
HN_9 Any Tue 
NU_25 Any Tue 
TR_83 Any Tue 
CT_38 Any Wed 
TR_83 Any Wed 
CT_73 Late Thu 
HN_9 Any Thu 
NU_20 Early Fri 
TR_80 Any Fri 
TR_95 Late Fri 
CT_51 Day Sat 
TR_84 Day Sat 
