WEEK_DATA
n110w16

REQUIREMENTS
Early HeadNurse (1,1) (1,1) (1,2) (2,2) (1,1) (1,1) (1,1)
Early Nurse (2,2) (1,3) (3,3) (1,3) (2,3) (1,1) (1,1)
Early Caretaker (4,6) (5,6) (4,6) (5,8) (4,8) (2,3) (1,2)
Early Trainee (3,5) (3,4) (4,6) (3,5) (2,4) (0,1) (2,3)
Day HeadNurse (0,1) (1,2) (2,2) (1,2) (1,1) (0,0) (1,1)
Day Nurse (2,2) (3,3) (2,3) (1,2) (1,3) (1,2) (1,1)
Day Caretaker (5,7) (4,8) (6,7) (3,6) (3,5) (2,4) (2,4)
Day Trainee (4,5) (3,5) (3,4) (3,5) (2,6) (0,1) (2,2)
Late HeadNurse (1,2) (0,1) (2,2) (1,2) (2,2) (0,0) (0,0)
Late Nurse (2,3) (2,4) (1,3) (1,1) (1,3) (1,2) (1,1)
Late Caretaker (5,8) (5,7) (3,6) (5,8) (4,5) (2,3) (3,3)
Late Trainee (3,4) (3,5) (3,4) (4,4) (2,4) (0,1) (2,2)
Night HeadNurse (1,1) (2,2) (2,2) (0,1) (2,2) (0,1) (0,0)
Night Nurse (2,3) (1,2) (2,2) (2,2) (2,4) (1,1) (1,2)
Night Caretaker (5,7) (5,8) (4,7) (4,6) (6,7) (2,3) (3,3)
Night Trainee (2,4) (3,5) (3,5) (2,4) (3,5) (0,0) (1,2)

SHIFT_OFF_REQUESTS = 19
CT_61 Day Mon 
TR_89 Night Mon 
CT_50 Any Tue 
CT_67 Late Tue 
NU_33 Late Tue 
TR_101 Any Tue 
CT_68 Any Wed 
HN_4 Any Wed 
TR_84 Any Wed 
CT_43 Early Thu 
CT_49 Day Thu 
CT_58 Any Thu 
CT_59 Night Thu 
HN_15 Any Thu 
CT_60 Any Fri 
CT_41 Any Sat 
NU_23 Any Sat 
TR_102 Any Sun 
TR_107 Night Sun 
