WEEK_DATA
n050w32

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (1,1) (0,0) (1,1) (0,0) (0,0)
Early Nurse (2,2) (2,4) (2,3) (2,2) (2,4) (1,1) (1,1)
Early Caretaker (3,4) (3,5) (2,4) (3,4) (4,5) (2,2) (2,2)
Early Trainee (1,1) (1,1) (0,1) (1,2) (1,1) (1,2) (0,0)
Day HeadNurse (1,1) (1,1) (0,0) (1,1) (1,1) (0,0) (0,0)
Day Nurse (2,3) (2,3) (3,3) (2,3) (1,3) (1,1) (1,1)
Day Caretaker (2,4) (2,4) (3,5) (2,4) (2,5) (1,2) (2,2)
Day Trainee (1,2) (1,2) (1,1) (0,2) (1,1) (1,2) (1,2)
Late HeadNurse (0,0) (0,0) (0,0) (1,1) (1,1) (0,0) (0,0)
Late Nurse (2,3) (2,2) (1,2) (2,4) (1,2) (1,2) (1,2)
Late Caretaker (3,5) (3,5) (3,3) (3,4) (3,4) (1,1) (0,1)
Late Trainee (1,1) (1,1) (1,2) (1,1) (1,1) (0,0) (1,2)
Night HeadNurse (0,0) (0,0) (1,1) (0,0) (0,0) (1,1) (1,1)
Night Nurse (1,3) (1,2) (2,2) (2,2) (1,2) (1,1) (1,2)
Night Caretaker (2,4) (2,4) (3,5) (3,4) (3,5) (1,2) (2,2)
Night Trainee (1,2) (1,1) (1,1) (0,0) (0,1) (1,2) (0,0)

SHIFT_OFF_REQUESTS = 19
NU_12 Any Mon 
NU_8 Any Mon 
CT_34 Night Tue 
HN_1 Any Tue 
NU_14 Night Tue 
NU_19 Late Tue 
HN_3 Any Wed 
NU_14 Any Wed 
NU_15 Any Wed 
NU_18 Late Wed 
NU_24 Late Wed 
NU_24 Night Wed 
NU_8 Night Wed 
CT_39 Any Thu 
NU_23 Any Thu 
NU_6 Night Thu 
TR_42 Night Sat 
TR_46 Any Sat 
NU_23 Any Sun 
