WEEK_DATA
n050w32

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (1,1) (0,0) (1,1) (0,0) (0,0)
Early Nurse (1,2) (1,2) (1,4) (3,4) (1,2) (1,1) (1,1)
Early Caretaker (2,4) (3,4) (3,5) (1,3) (2,4) (2,2) (2,2)
Early Trainee (2,2) (1,2) (1,1) (2,2) (2,2) (0,0) (0,1)
Day HeadNurse (1,1) (0,0) (1,1) (1,1) (1,1) (0,0) (1,1)
Day Nurse (1,3) (2,3) (3,3) (2,3) (2,3) (1,1) (1,2)
Day Caretaker (2,4) (2,5) (2,3) (2,5) (3,5) (1,2) (2,2)
Day Trainee (1,2) (1,1) (0,0) (1,2) (2,2) (1,1) (0,0)
Late HeadNurse (1,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Late Nurse (2,3) (2,3) (1,3) (2,2) (1,2) (1,2) (1,1)
Late Caretaker (4,6) (3,4) (2,4) (3,4) (3,4) (2,3) (1,2)
Late Trainee (2,2) (1,1) (1,1) (2,2) (2,2) (1,1) (1,1)
Night HeadNurse (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) (1,1)
Night Nurse (2,3) (1,3) (2,2) (3,4) (3,3) (1,2) (1,1)
Night Caretaker (3,5) (3,3) (2,4) (3,4) (3,4) (2,3) (2,3)
Night Trainee (2,2) (0,1) (2,2) (0,0) (0,1) (1,1) (1,1)

SHIFT_OFF_REQUESTS = 19
CT_30 Any Mon 
HN_5 Any Mon 
CT_28 Any Tue 
CT_32 Any Tue 
NU_23 Night Tue 
NU_9 Early Tue 
NU_15 Any Wed 
TR_48 Night Wed 
NU_20 Night Thu 
NU_25 Night Thu 
CT_28 Night Fri 
HN_0 Night Fri 
NU_18 Any Fri 
NU_20 Any Fri 
NU_9 Day Fri 
HN_2 Day Sat 
NU_20 Night Sat 
NU_8 Day Sat 
TR_48 Any Sat 
