WEEK_DATA
n030w32

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (0,0) (1,1) (1,1) (0,0) (0,0)
Early Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,1)
Early Caretaker (2,3) (1,2) (2,3) (2,2) (1,2) (1,1) (1,1)
Early Trainee (1,1) (1,1) (1,1) (0,1) (0,0) (0,0) (0,0)
Day HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (1,1)
Day Nurse (1,1) (1,1) (1,1) (1,2) (1,1) (1,1) (1,1)
Day Caretaker (3,4) (2,3) (1,2) (1,3) (1,2) (1,2) (1,2)
Day Trainee (0,0) (0,1) (0,0) (1,1) (0,1) (1,1) (0,0)
Late HeadNurse (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) (0,0)
Late Nurse (1,2) (1,1) (1,1) (1,2) (1,1) (1,1) (1,1)
Late Caretaker (1,2) (2,2) (2,3) (2,2) (1,2) (0,1) (0,1)
Late Trainee (1,1) (0,1) (1,1) (1,1) (0,0) (0,0) (1,1)
Night HeadNurse (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0)
Night Nurse (1,1) (1,1) (1,2) (1,1) (1,1) (1,1) (1,1)
Night Caretaker (3,4) (2,3) (2,3) (2,3) (2,2) (0,0) (1,1)
Night Trainee (1,1) (1,1) (0,0) (0,0) (0,0) (1,1) (0,0)

SHIFT_OFF_REQUESTS = 18
CT_19 Any Mon 
CT_22 Any Mon 
TR_29 Any Mon 
NU_12 Any Tue 
NU_4 Any Tue 
NU_9 Early Tue 
NU_11 Early Wed 
NU_5 Any Wed 
NU_8 Any Wed 
TR_26 Any Wed 
NU_15 Any Thu 
NU_6 Any Thu 
CT_17 Day Fri 
NU_11 Early Fri 
TR_26 Any Fri 
TR_27 Early Fri 
NU_13 Any Sat 
NU_4 Day Sat 
