WEEK_DATA
n030w32

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0)
Early Nurse (1,1) (1,1) (1,1) (1,1) (1,2) (1,1) (1,1)
Early Caretaker (2,3) (1,2) (2,2) (1,2) (2,3) (1,1) (0,1)
Early Trainee (0,0) (1,1) (1,1) (1,1) (0,0) (1,1) (0,1)
Day HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Day Nurse (1,1) (1,1) (1,2) (1,1) (1,1) (1,1) (1,1)
Day Caretaker (1,1) (1,2) (1,3) (2,3) (2,3) (1,1) (0,1)
Day Trainee (1,1) (1,1) (1,1) (0,0) (0,0) (0,0) (0,0)
Late HeadNurse (0,0) (0,0) (1,1) (0,0) (0,0) (1,1) (0,0)
Late Nurse (1,1) (1,2) (1,1) (1,2) (1,1) (1,1) (1,1)
Late Caretaker (3,3) (1,3) (1,3) (1,3) (2,3) (1,2) (1,1)
Late Trainee (1,1) (1,1) (1,1) (0,1) (1,1) (0,0) (1,1)
Night HeadNurse (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (1,1)
Night Nurse (1,1) (1,1) (1,1) (1,2) (1,1) (1,1) (1,1)
Night Caretaker (1,2) (2,3) (3,4) (1,2) (1,2) (1,1) (1,2)
Night Trainee (1,1) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0)

SHIFT_OFF_REQUESTS = 18
NU_4 Day Tue 
TR_26 Any Tue 
TR_28 Any Tue 
CT_18 Night Wed 
CT_22 Any Wed 
NU_15 Any Wed 
CT_23 Any Thu 
CT_23 Any Fri 
HN_2 Day Fri 
NU_11 Night Fri 
NU_14 Any Fri 
TR_26 Any Fri 
CT_20 Day Sat 
CT_23 Early Sat 
CT_24 Day Sat 
HN_1 Night Sat 
NU_13 Any Sat 
NU_8 Night Sun 
