WEEK_DATA
n030w32

REQUIREMENTS
Early HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0)
Early Nurse (1,1) (1,2) (1,1) (1,1) (1,1) (1,1) (1,1)
Early Caretaker (3,3) (1,2) (3,4) (2,3) (1,2) (1,1) (1,2)
Early Trainee (0,0) (0,0) (0,0) (0,1) (0,0) (1,1) (0,0)
Day HeadNurse (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (0,0)
Day Nurse (1,2) (1,1) (1,2) (1,1) (1,1) (1,1) (1,1)
Day Caretaker (1,2) (1,3) (2,2) (1,3) (1,3) (1,2) (0,0)
Day Trainee (0,0) (1,1) (1,1) (0,0) (1,1) (0,0) (0,1)
Late HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (1,1) (1,1)
Late Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,2)
Late Caretaker (1,2) (2,3) (1,3) (2,3) (1,3) (0,0) (0,1)
Late Trainee (1,1) (1,1) (0,0) (0,0) (1,1) (0,0) (0,1)
Night HeadNurse (0,0) (0,0) (0,0) (0,0) (1,1) (0,0) (0,0)
Night Nurse (1,1) (1,1) (1,2) (1,1) (1,1) (1,1) (1,1)
Night Caretaker (1,1) (1,2) (3,3) (2,3) (2,2) (1,2) (1,2)
Night Trainee (1,1) (1,1) (1,1) (0,0) (1,1) (1,1) (0,0)

SHIFT_OFF_REQUESTS = 16
CT_18 Day Tue 
CT_19 Day Tue 
NU_10 Early Wed 
NU_14 Any Wed 
HN_1 Any Thu 
NU_12 Late Thu 
NU_4 Day Thu 
NU_6 Any Thu 
NU_13 Late Fri 
NU_16 Any Fri 
NU_9 Day Fri 
CT_23 Any Sat 
HN_3 Any Sat 
NU_12 Any Sat 
TR_27 Day Sat 
CT_20 Day Sun 
