WEEK_DATA
n040w32

REQUIREMENTS
Early HeadNurse (1,1) (0,0) (0,0) (1,1) (0,0) (0,0) (1,1)
Early Nurse (1,2) (1,1) (1,1) (1,1) (1,1) (1,2) (1,1)
Early Caretaker (3,5) (3,3) (3,4) (2,3) (3,5) (0,1) (2,2)
Early Trainee (0,1) (1,1) (0,0) (0,0) (1,1) (0,1) (1,1)
Day HeadNurse (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (1,1)
Day Nurse (1,1) (1,1) (1,1) (1,2) (1,1) (1,1) (1,1)
Day Caretaker (1,3) (3,4) (2,4) (4,5) (2,4) (1,1) (1,1)
Day Trainee (1,2) (0,0) (1,1) (1,2) (1,1) (1,1) (1,1)
Late HeadNurse (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) (0,0)
Late Nurse (1,2) (1,2) (1,1) (1,1) (1,2) (1,1) (1,1)
Late Caretaker (1,4) (2,4) (2,3) (1,3) (1,2) (2,2) (1,1)
Late Trainee (0,0) (1,2) (0,0) (1,1) (1,2) (0,0) (1,1)
Night HeadNurse (1,1) (0,0) (0,0) (0,0) (0,0) (1,1) (0,0)
Night Nurse (1,1) (1,1) (1,1) (1,1) (1,1) (1,1) (1,2)
Night Caretaker (1,2) (2,5) (2,3) (1,2) (3,4) (1,1) (1,1)
Night Trainee (1,1) (0,0) (2,2) (1,1) (0,1) (0,0) (1,1)

SHIFT_OFF_REQUESTS = 17
CT_29 Day Mon 
CT_31 Late Mon 
TR_32 Any Mon 
NU_10 Night Tue 
NU_13 Day Tue 
TR_34 Any Tue 
CT_19 Day Wed 
CT_23 Night Wed 
CT_31 Late Wed 
CT_26 Early Thu 
NU_16 Any Thu 
NU_13 Any Fri 
CT_21 Any Sat 
CT_25 Day Sat 
NU_12 Any Sat 
CT_31 Night Sun 
NU_11 Any Sun 
